FWBscore,SAVEHABIT,SCFHORIZON,PROPPLAN_1,PROPPLAN_2,PROPPLAN_3,PROPPLAN_4,MANAGE1_1,MANAGE1_2,MANAGE1_3,MANAGE1_4,ACT1_1,ACT1_2,FINGOALS,GOALCONF,DISTRESS,ABSORBSHOCK,VOLATILITY,ENDSMEET,COVERCOSTS,MATHARDSHIP_1,MATHARDSHIP_2,MATHARDSHIP_3,MATHARDSHIP_4,MATHARDSHIP_5,MATHARDSHIP_6,SHOCKS_1,SHOCKS_2,SHOCKS_3,SHOCKS_4,SHOCKS_5,SHOCKS_6,SHOCKS_7,SHOCKS_8,SHOCKS_9,SHOCKS_10,SHOCKS_11,PAREDUC,FINSOC2_1,FINSOC2_2,FINSOC2_3,FINSOC2_4,FINSOC2_5,FINSOC2_6,FINSOC2_7,EARNERS,PPHHSIZE,LIVINGARRANGEMENT,MATERIALISM_1,MATERIALISM_2,MATERIALISM_3,CONNECT,OUTLOOK_1,OUTLOOK_2,agecat,PPINCIMP,PPEDUC,EMPLOY,PPGENDER,PPETHM,LMscore,KHscore,FSscore,finalwt,row_missing_core_pct,HARDSHIP_TOTAL,FWB_high_54,FWB_high_56,FWBcat,behavior_cluster
47.0,2.0,1.0,4.0,4.0,4.0,3.0,5.0,4.0,1.0,4.0,4.0,4.0,0.0,3.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3,2.0,3.0,4.0,3.0,72.0,4.0,5.0,4,6,3,2.0,2,1,3,0.712,43.0,1.39218055130005,0.0,6,0,0,Medium,2
37.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,0,1,0,1,0,1,0,0,0,0,1,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5,1.0,4.0,4.0,3.0,35.0,4.0,4.0,2,3,4,2.0,1,4,2,-1.215,27.0,0.401878392774751,0.0,6,0,0,Low,0
71.0,6.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,3.0,4.0,3.0,90.0,5.0,5.0,5,8,2,2.0,1,1,3,0.712,64.0,1.1376525284446,0.0,6,1,1,High,1
47.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,3.0,4.0,3.0,2.0,80.0,5.0,4.0,2,6,3,2.0,1,4,1,-0.909,49.0,1.20467658499842,0.0,6,0,0,Medium,1
43.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,1.0,2.0,4.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0,1,0,1,1,0,1,0,0,0,1,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,5,2.0,2.0,2.0,2.0,80.0,4.0,4.0,4,9,5,2.0,2,4,3,1.267,55.0,0.997541024870394,0.0,6,0,0,Low,0
50.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2,2.0,4.0,4.0,4.0,25.0,4.0,3.0,6,3,3,8.0,2,4,3,-0.57,41.0,0.364615053491857,0.0,6,0,0,Medium,1
59.0,6.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1.0,3.0,3.0,2.0,85.0,3.0,3.0,7,5,5,8.0,2,1,3,0.242,53.0,0.436351467611519,0.0,6,1,1,Medium,1
61.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5,2.0,3.0,2.0,1.0,95.0,3.0,5.0,3,7,5,2.0,1,1,3,-0.188,56.0,0.423707038930437,0.0,6,1,1,Medium,1
69.0,6.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,2.0,3.0,4.0,1.0,90.0,5.0,4.0,5,9,5,2.0,1,1,3,0.712,64.0,0.655304600164212,0.0,6,1,1,High,1
70.0,5.0,3.0,1.0,3.0,3.0,2.0,5.0,3.0,4.0,5.0,5.0,3.0,1.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,3,2.0,3.0,3.0,3.0,80.0,4.0,4.0,4,9,4,1.0,2,3,3,1.267,58.0,3.82626611156844,0.0,6,1,1,High,2
42.0,4.0,3.0,5.0,4.0,4.0,2.0,4.0,5.0,2.0,3.0,4.0,3.0,0.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,2.0,4.0,3.0,2.0,80.0,1.0,4.0,2,7,2,2.0,2,1,3,-0.57,45.0,1.54724225368128,0.0,6,0,0,Low,2
73.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,1.0,5.0,5.0,5.0,0.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2.0,3.0,4.0,3.0,95.0,5.0,5.0,6,7,3,8.0,1,1,3,-0.188,53.0,0.495238483924799,0.0,6,1,1,High,1
62.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,1,0,0,0,1,1,0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,5,2.0,3.0,4.0,3.0,90.0,3.0,4.0,6,9,5,3.0,1,1,3,0.712,55.0,0.49505346992289,0.0,6,1,1,High,1
62.0,6.0,5.0,5.0,2.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3,4.0,1.0,2.0,1.0,90.0,4.0,3.0,6,7,5,8.0,2,1,3,1.267,55.0,0.455829022142875,0.0,6,1,1,High,1
52.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,4.0,5.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,3.0,3.0,3.0,80.0,3.0,5.0,3,6,4,2.0,1,1,3,0.712,56.0,0.603385559440927,0.0,6,0,0,Medium,1
63.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4,2.0,2.0,2.0,2.0,75.0,5.0,5.0,3,8,5,2.0,1,1,3,0.712,61.0,0.448713642969729,0.0,6,1,1,High,1
50.0,6.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,2.0,4.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1,0,0,1,0,0,0,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3,2.0,2.0,2.0,2.0,50.0,4.0,4.0,4,9,3,2.0,2,1,2,-1.215,51.0,1.61249326308834,0.0,6,0,0,Medium,0
56.0,6.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2,2.0,3.0,4.0,1.0,90.0,4.0,3.0,8,6,5,8.0,2,1,3,-0.188,49.0,0.684493808739054,0.0,6,1,1,Medium,1
50.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,1.0,5.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,2.0,1.0,2.0,90.0,3.0,3.0,5,5,2,3.0,1,1,2,-1.713,43.0,1.85399741826842,0.0,6,0,0,Medium,2
59.0,6.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2,2.0,3.0,2.0,2.0,95.0,3.0,4.0,6,6,2,2.0,1,2,2,-0.57,44.0,0.722908109089772,0.0,6,1,1,Medium,1
50.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,5.0,3.0,0.0,3.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2,2.0,4.0,4.0,3.0,80.0,4.0,3.0,6,9,2,8.0,2,1,3,0.712,41.0,0.784031581495481,0.0,6,0,0,Medium,2
86.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4,2.0,3.0,4.0,3.0,100.0,3.0,5.0,3,3,3,2.0,1,1,3,-0.909,79.0,0.715695805252286,0.0,6,1,1,High,1
50.0,4.0,1.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,2.0,4.0,3.0,4.0,5.0,3.0,1.0,6,5,3,6.0,1,4,3,-0.57,37.0,0.279866573378557,0.0,6,0,0,Medium,2
56.0,6.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,1.0,4.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4,2.0,2.0,3.0,2.0,50.0,4.0,5.0,3,8,5,2.0,2,1,3,0.242,44.0,0.9368592923935312,0.0,6,1,1,Medium,1
59.0,6.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3,2.0,3.0,2.0,3.0,85.0,4.0,4.0,3,8,3,2.0,2,1,3,-0.57,61.0,1.53169583030125,0.0,6,1,1,Medium,1
81.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2,2.0,2.0,2.0,2.0,100.0,4.0,3.0,6,9,5,8.0,1,1,3,1.267,64.0,0.478042815117411,0.0,6,1,1,High,1
43.0,5.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4,2.0,3.0,3.0,2.0,50.0,3.0,3.0,2,9,4,2.0,1,1,3,0.712,47.0,1.3312002072243,0.0,6,0,0,Low,2
31.0,4.0,2.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,5.0,4.0,4.0,1.0,3.0,5.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0,1,0,1,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2.0,2.0,3.0,2.0,50.0,3.0,3.0,2,3,1,2.0,2,4,1,-0.57,55.0,1.90340950049395,0.0,6,0,0,Low,0
52.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2,2.0,3.0,3.0,2.0,100.0,4.0,4.0,4,9,4,2.0,1,1,3,0.242,48.0,0.986328867452414,0.0,6,0,0,Medium,1
49.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,5.0,4.0,4.0,3.0,0.0,3.0,3.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,3.0,3.0,3.0,100.0,4.0,3.0,6,4,3,8.0,2,1,3,0.712,37.0,0.597089468668002,0.0,6,0,0,Medium,2
83.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2,2.0,3.0,4.0,3.0,75.0,4.0,2.0,8,9,4,8.0,2,1,2,0.242,60.0,0.739390976800788,0.0,6,1,1,High,1
70.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,4,2.0,3.0,2.0,1.0,9.0,4.0,5.0,3,8,4,2.0,1,1,3,1.267,67.0,0.721637536684555,0.0,6,1,1,High,1
72.0,6.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,0.0,4.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2,2.0,4.0,4.0,3.0,95.0,2.0,3.0,7,7,4,8.0,1,1,3,0.712,57.0,0.520903605569945,0.0,6,1,1,High,1
55.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1,2.0,3.0,2.0,4.0,90.0,4.0,4.0,5,9,5,1.0,2,1,3,0.242,55.0,0.995267991212858,0.0,6,1,0,Medium,1
59.0,6.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,3.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,2.0,3.0,2.0,2.0,70.0,5.0,5.0,2,6,4,2.0,1,1,3,-0.188,58.0,0.548739943332194,0.0,6,1,1,Medium,1
67.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,2.0,3.0,3.0,90.0,3.0,3.0,6,8,5,3.0,2,1,3,0.712,51.0,0.566148813903296,0.0,6,1,1,High,1
26.0,6.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5,1.0,5.0,5.0,5.0,0.0,5.0,5.0,3,1,2,6.0,1,1,1,-1.713,79.0,0.921602177690402,0.0,6,0,0,Low,0
55.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,3.0,3.0,3.0,100.0,3.0,3.0,8,8,2,8.0,2,1,2,-0.57,42.0,0.428786760176607,0.0,6,1,0,Medium,1
86.0,6.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,3.0,2.0,3.0,80.0,4.0,4.0,8,9,5,8.0,1,1,3,1.267,77.0,0.282244018382077,0.0,6,1,1,High,1
78.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2.0,3.0,1.0,1.0,80.0,3.0,3.0,6,8,4,2.0,1,1,3,0.712,46.0,0.604178082510975,0.0,6,1,1,High,1
66.0,6.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3,2.0,2.0,2.0,2.0,75.0,3.0,3.0,3,9,4,3.0,2,1,3,0.242,59.0,2.58793287617954,0.0,6,1,1,High,1
62.0,5.0,3.0,3.0,3.0,2.0,2.0,5.0,4.0,5.0,4.0,5.0,3.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3,2.0,2.0,2.0,2.0,50.0,4.0,4.0,7,4,4,8.0,1,1,3,0.712,46.0,0.637269085368631,0.058823529411764705,6,1,1,High,1
62.0,6.0,4.0,5.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,4.0,4.0,1.0,4.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,1,0,0,0,0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4,2.0,2.0,2.0,2.0,90.0,5.0,5.0,2,9,5,2.0,2,1,3,0.242,56.0,0.944791046346529,0.0,6,1,1,High,1
47.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,0.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2,2.0,2.0,3.0,2.0,50.0,4.0,3.0,5,5,2,3.0,1,1,3,0.242,42.0,1.85399741826842,0.0,6,0,0,Medium,2
72.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2,2.0,3.0,4.0,3.0,100.0,5.0,2.0,7,3,2,8.0,2,1,3,0.712,64.0,0.658213625678349,0.0,6,1,1,High,1
50.0,6.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3,5.0,1.0,4.0,2.0,60.0,5.0,3.0,4,9,5,2.0,1,4,3,0.242,41.0,0.88786060698818,0.0,6,0,0,Medium,1
77.0,5.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2,2.0,3.0,4.0,2.0,100.0,3.0,3.0,8,2,2,8.0,1,1,3,0.712,57.0,1.07073369694541,0.0,6,1,1,High,1
67.0,6.0,4.0,2.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,3.0,2.0,2.0,100.0,1.0,3.0,6,8,4,8.0,1,1,2,0.712,62.0,0.646888631698657,0.0,6,1,1,High,1
40.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3,2.0,1.0,1.0,1.0,85.0,4.0,4.0,4,8,5,2.0,2,1,3,0.242,32.0,0.995635521177333,0.0,6,0,0,Low,2
61.0,4.0,5.0,2.0,3.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,0.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3,2.0,3.0,4.0,4.0,90.0,3.0,4.0,3,8,5,1.0,2,1,2,-0.188,48.0,1.01586300296498,0.0,6,1,1,Medium,1
59.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,8.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2,2.0,3.0,3.0,3.0,50.0,3.0,4.0,2,6,2,3.0,2,1,1,-0.57,59.0,1.15254529630955,0.058823529411764705,6,1,1,Medium,1
16.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,5.0,2.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2,1.0,3.0,3.0,3.0,80.0,3.0,3.0,4,4,3,2.0,1,1,3,0.242,39.0,0.600580774091641,0.0,6,0,0,Low,0
66.0,6.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,3.0,4.0,4.0,90.0,3.0,3.0,6,5,3,8.0,1,1,3,0.712,47.0,0.474631665580547,0.0,6,1,1,High,1
57.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,1.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2,2.0,2.0,3.0,2.0,85.0,4.0,5.0,6,9,5,2.0,1,1,3,0.712,44.0,0.446504870156368,0.0,6,1,1,Medium,1
58.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2,2.0,2.0,3.0,2.0,90.0,2.0,4.0,5,6,5,2.0,1,1,3,0.712,67.0,0.641719487850531,0.0,6,1,1,Medium,1
